"address","latitude","longitude"
"605 Lyon St, San Francisco, CA 94117",37.7764701843262,-122.443176269531
"1921 McAllister St, San Francisco, CA 94115",37.7771034240723,-122.443740844727
"700 Central Ave, San Francisco, CA 94117",37.7762336730957,-122.444831848145
"644 Lyon St, San Francisco, CA 94117",37.7769241333008,-122.443260192871
"1518 Fulton St, San Francisco, CA 94117",37.7763779461384,-122.44189940393
"1733 McAllister St, San Francisco, CA 94115",37.7774925231934,-122.440635681152
"1488 Fulton St, San Francisco, CA 94117",37.7764625549316,-122.441246032715
"1755 McAllister St, San Francisco, CA 94115",37.7774543762207,-122.440925598145
"1747 McAllister St, San Francisco, CA 94115",37.7774696350098,-122.440818786621
"1470 Fulton St, San Francisco, CA 94117",37.7765045166016,-122.440910339355
"620 Baker St, San Francisco, CA 94117",37.7768478393555,-122.44157409668
"1715 McAllister St, San Francisco, CA 94115",37.777515411377,-122.440467834473
"847 Divisadero St, San Francisco, CA 94117",37.777304649353,-122.438255622983
"833 Divisadero St, San Francisco, CA 94117",37.7772107720375,-122.438235506415
"718 Broderick St, San Francisco, CA 94117",37.7772178649902,-122.439956665039
"1647 McAllister St, San Francisco, CA 94115",37.7776794433594,-122.439224243164
"1629 McAllister St, San Francisco, CA 94115",37.7777061462402,-122.439010620117
"1543 McAllister St, San Francisco, CA 94115",37.7779083251953,-122.437492370605
"1290 Fulton St, San Francisco, CA 94117",37.7768956124783,-122.437881454825
"1593 McAllister St, San Francisco, CA 94115",37.7778236567974,-122.438108101487
"841 Scott St, San Francisco, CA 94117",37.7777709960938,-122.436653137207
"1280 Grove St, San Francisco, CA 94117",37.7759895324707,-122.437591552734
"1247 Fulton St, San Francisco, CA 94117",37.7769660949707,-122.43733215332
"1228 Grove St, San Francisco, CA 94117",37.7760925292969,-122.436882019043
"1231 Fulton St, San Francisco, CA 94117",37.7769889831543,-122.437141418457
"1240 Grove St, San Francisco, CA 94117",37.7760620117188,-122.437080383301
"738 Divisadero St, San Francisco, CA 94117",37.776481628418,-122.438087463379
"1270 Grove St, San Francisco, CA 94117",37.776008605957,-122.437461853027
"730 Divisadero St, San Francisco, CA 94117",37.7763290405273,-122.438056945801
"1364 Grove St, San Francisco, CA 94117",37.7757835388184,-122.43904876709
"1377 Fulton St, San Francisco, CA 94117",37.7766723632813,-122.439582824707
"618 Broderick St, San Francisco, CA 94117",37.7760238647461,-122.439720153809
"624 Broderick St, San Francisco, CA 94117",37.7760925292969,-122.439735412598
"550 Baker St, San Francisco, CA 94117",37.7761039733887,-122.441413879395
"1424 Grove St, San Francisco, CA 94117",37.775634765625,-122.440170288086
"1472 Grove St, San Francisco, CA 94117",37.7755565196276,-122.440769523382
"561 Baker St, San Francisco, CA 94117",37.7763404846191,-122.441467285156
"500 Lyon St, San Francisco, CA 94117",37.7755088806152,-122.442993164062
"642 Central Ave, San Francisco, CA 94117",37.7757186889648,-122.444732666016
"1639 Fulton St, San Francisco, CA 94117",37.7761306762695,-122.443809509277
"1690 Grove St, San Francisco, CA 94117",37.775089263916,-122.444435119629
"628 Central Ave, San Francisco, CA 94117",37.775463104248,-122.444686889648
"1798 Grove St, San Francisco, CA 94117",37.7748985290527,-122.445976257324
"1753 Fulton St, San Francisco, CA 94117",37.7758865356445,-122.445724487305
"1801 Fulton St, San Francisco, CA 94117",37.775749206543,-122.446800231934
"1851 Fulton St, San Francisco, CA 94117",37.7756805419922,-122.447372436523
"17 Ashbury St, San Francisco, CA 94117",37.7754096984863,-122.448036193848
"1946 Grove St, San Francisco, CA 94117",37.7745552062988,-122.448753356934
"57 Ashbury St, San Francisco, CA 94117",37.7748565673828,-122.447937011719
"1921 Fulton St, San Francisco, CA 94117",37.7755470275879,-122.44847869873
"2095 Fulton St, San Francisco, CA 94117",37.7752189636231,-122.45108795166
"16 Cole St, San Francisco, CA 94117",37.77490234375,-122.451263427734
"2090 Grove St, San Francisco, CA 94117",37.774284362793,-122.45092010498
"2000 Grove St, San Francisco, CA 94117",37.7744255065918,-122.449829101562
"43 Cole St, San Francisco, CA 94117",37.774658203125,-122.451217651367
"40 Shrader St, San Francisco, CA 94117",37.7744293212891,-122.452865600586
"2144 Grove St, San Francisco, CA 94117",37.7741470336914,-122.451972961426
"2271 Fulton St, San Francisco, CA 94117",37.7748184204102,-122.454132080078
"2237 Fulton St, San Francisco, CA 94117",37.7748794555664,-122.453666687012
"2277 Fulton St, San Francisco, CA 94117",37.7747917175293,-122.454345703125
"158 Shrader St, San Francisco, CA 94117",37.7732925415039,-122.452651977539
"2131 Grove St, San Francisco, CA 94117",37.7741889953613,-122.45166015625
"155 Cole St, San Francisco, CA 94117",37.7735214233398,-122.45100402832
"125 Clayton St, San Francisco, CA 94117",37.7740859985352,-122.44947052002
"154 Cole St, San Francisco, CA 94117",37.7734413146973,-122.450988769531
"130 Cole St, San Francisco, CA 94117",37.7737693786621,-122.451065063477
"1985 Grove St, San Francisco, CA 94117",37.7745018005371,-122.449211120605
"1974 Hayes St, San Francisco, CA 94117",37.7735824584961,-122.448913574219
"700 Masonic Ave, San Francisco, CA 94117",37.7747192382812,-122.446266174316
"1701 Grove St, San Francisco, CA 94117",37.7750434875488,-122.444808959961
"1794 Hayes St, San Francisco, CA 94117",37.7739791870117,-122.445785522461
"1670 Hayes St, San Francisco, CA 94117",37.7742118835449,-122.443923950195
"415 Lyon St, San Francisco, CA 94117",37.7749252319336,-122.44287109375
"1686 Hayes St, San Francisco, CA 94117",37.7741737365723,-122.444221496582
"1570 Hayes St, San Francisco, CA 94117",37.7744259685278,-122.442208528519
"1550 Hayes St, San Francisco, CA 94117",37.7744445800781,-122.442054748535
"422 Lyon St, San Francisco, CA 94117",37.7747039794922,-122.442825317383
"458 Lyon St, San Francisco, CA 94117",37.7748799324036,-122.442862987518
"1588 Hayes St, San Francisco, CA 94117",37.7743949890137,-122.442459106445
"1534 Hayes St, San Francisco, CA 94117",37.7744674682617,-122.441856384277
"1401 Grove St, San Francisco, CA 94117",37.7756652832031,-122.439949035645
"515 Broderick St, San Francisco, CA 94117",37.775074005127,-122.439529418945
"545 Broderick St, San Francisco, CA 94117",37.7754020690918,-122.439598083496
"430 Baker St, San Francisco, CA 94117",37.7748973667622,-122.441171854734
"535 Broderick St, San Francisco, CA 94117",37.7753105163574,-122.439582824707
"Broderick St, San Francisco, CA 94117",37.7729110717773,-122.439079284668
"643 Divisadero St, San Francisco, CA 94117",37.7754063159227,-122.437878772616
"1341 Grove St, San Francisco, CA 94117",37.7758293151855,-122.438735961914
"1394 Hayes St, San Francisco, CA 94117",37.7747802734375,-122.439323425293
"625 Divisadero St, San Francisco, CA 94117",37.7753639221191,-122.437866210937
"605 Scott St, San Francisco, CA 94117",37.7754554748535,-122.436187744141
"1220 Hayes St, San Francisco, CA 94117",37.7751312255859,-122.436637878418
"659 Scott St, San Francisco, CA 94117",37.7757476270199,-122.436246648431
"1290 Hayes St, San Francisco, CA 94117",37.7750127017498,-122.437518686056
"651 Scott St, San Francisco, CA 94117",37.7756906300783,-122.436236590147
"1231 Grove St, San Francisco, CA 94117",37.7760925292969,-122.436866760254
"635 Scott St, San Francisco, CA 94117",37.7755766361952,-122.436215132475
"1265 Grove St, San Francisco, CA 94117",37.7760200500488,-122.437370300293
"1239 Hayes St, San Francisco, CA 94117",37.7751121520996,-122.436782836914
"1138 Fell St, San Francisco, CA 94117",37.7741813659668,-122.436637878418
"518 Divisadero St, San Francisco, CA 94117",37.7743146568537,-122.437652796507
"1273 Hayes St, San Francisco, CA 94117",37.7750625610352,-122.437171936035
"573 Scott St, San Francisco, CA 94117",37.7748859673738,-122.436069622636
"1290 Fell St, San Francisco, CA 94117",37.773876786232,-122.439009323716
"1367 Hayes St, San Francisco, CA 94117",37.7748396992683,-122.43886180222
"406 Broderick St, San Francisco, CA 94117",37.7740149199963,-122.439324483275
"1387 Hayes St, San Francisco, CA 94117",37.7748031616211,-122.439140319824
"448 Broderick St, San Francisco, CA 94117",37.7742931991816,-122.439378798008
"1270 Fell St, San Francisco, CA 94117",37.7739067077637,-122.438774108887
"1375 Hayes St, San Francisco, CA 94117",37.7748222351074,-122.439010620117
"1359 Hayes St, San Francisco, CA 94117",37.7748527526855,-122.438774108887
"400 Broderick St, San Francisco, CA 94117",37.7739753574133,-122.439316436648
"340 Baker St, San Francisco, CA 94117",37.7740283310413,-122.441008239985
"312 Baker St, San Francisco, CA 94117",37.7739105224609,-122.440986633301
"360 Baker St, San Francisco, CA 94117",37.7741651237011,-122.441034391522
"1578 Fell St, San Francisco, CA 94117",37.7732543945312,-122.443786621094
"436 Central Ave, San Francisco, CA 94117",37.7735850960016,-122.444281205535
"345 Lyon St, San Francisco, CA 94117",37.7738559991121,-122.442643046379
"1600 Fell St, San Francisco, CA 94117",37.7731955051422,-122.444244995713
"461 Central Ave, San Francisco, CA 94117",37.7740516662598,-122.444374084473
"829 Masonic Ave, San Francisco, CA 94117",37.773551940918,-122.446029663086
"1801 Hayes St, San Francisco, CA 94117",37.7739067077637,-122.446380615234
"1871 Hayes St, San Francisco, CA 94117",37.7737808227539,-122.447387695312
"228 Clayton St, San Francisco, CA 94117",37.7729644775391,-122.449249267578
"1852 Fell St, San Francisco, CA 94117",37.7726898193359,-122.448387145996
"1935 Hayes St, San Francisco, CA 94117",37.7736549377441,-122.448387145996
"1880 Fell St, San Francisco, CA 94117",37.7726287841797,-122.448852539062
"239 Clayton St, San Francisco, CA 94117",37.773255854845,-122.449306994677
"1994 Fell St, San Francisco, CA 94117",37.7723770141602,-122.450630187988
"2070 Fell St, San Francisco, CA 94117",37.7722129821777,-122.451904296875
"2101 Hayes St, San Francisco, CA 94117",37.7732810974121,-122.451286315918
"2040 Fell St, San Francisco, CA 94117",37.7722587585449,-122.451545715332
"238 Shrader St, San Francisco, CA 94117",37.7727187424898,-122.452534362674
"2125 Hayes St, San Francisco, CA 94117",37.7732582092285,-122.451484680176
"230 Shrader St, San Francisco, CA 94117",37.7726249694824,-122.452514648438
"299 Cole St, San Francisco, CA 94117",37.7728501707315,-122.450862675905
"2130 Fell St, San Francisco, CA 94117",37.7721252441406,-122.452987670898
"2140 Fell St, San Francisco, CA 94117",37.772102355957,-122.453201293945
"2136 Fell St, San Francisco, CA 94117",37.7721138000488,-122.453094482422
"235 Shrader St, San Francisco, CA 94117",37.7727348357439,-122.452537715435
"2100 Fell St, San Francisco, CA 94117",37.7721601724625,-122.452583312988
"1301 Fell St, San Francisco, CA 94117",37.7738037109375,-122.439552307129
"1133 Fell St, San Francisco, CA 94117",37.7741889953613,-122.436561584473
"968 Page St, San Francisco, CA 94117",37.7722822129726,-122.436658367515
"300 Divisadero St, San Francisco, CA 94117",37.7723452448845,-122.437258511782
"1101 Oak St, San Francisco, CA 94117",37.7731056213379,-122.437683105469
"1158 Page St, San Francisco, CA 94117",37.7718849182129,-122.439765930176
"291 Broderick St, San Francisco, CA 94117",37.7727088928223,-122.439041137695
"237 Broderick St, San Francisco, CA 94117",37.7723814547062,-122.438976466656
"1285 Oak St, San Francisco, CA 94117",37.7727470397949,-122.440391540527
"1256 Page St, San Francisco, CA 94117",37.7716636657715,-122.441520690918
"133 Baker St, San Francisco, CA 94117",37.7722663879395,-122.44066619873
"1238 Page St, San Francisco, CA 94117",37.7716865539551,-122.441329956055
"1445 Oak St, San Francisco, CA 94117",37.772403717041,-122.443130493164
"230 Central Ave, San Francisco, CA 94117",37.7715948969126,-122.443885579705
"125 Lyon St, San Francisco, CA 94117",37.7723083496094,-122.442321777344
"1456 Page St, San Francisco, CA 94117",37.7712593078613,-122.444602966309
"1541 Oak St, San Francisco, CA 94117",37.7722053527832,-122.444732666016
"1519 Oak St, San Francisco, CA 94117",37.7722434997559,-122.444427490234
"1555 Oak St, San Francisco, CA 94117",37.7721900939941,-122.444854736328
"1565 Oak St, San Francisco, CA 94117",37.7721710205078,-122.44499206543
"257 Central Ave, San Francisco, CA 94117",37.7721366882324,-122.44401550293
"261 Central Ave, San Francisco, CA 94117",37.7721366882324,-122.44401550293
"263 Central Ave, San Francisco, CA 94117",37.7721366882324,-122.44401550293
"265 Central Ave, San Francisco, CA 94117",37.7721366882324,-122.44401550293
"267 Central Ave, San Francisco, CA 94117",37.7721366882324,-122.44401550293
"245 Central Ave, San Francisco, CA 94117",37.7719917297363,-122.443977355957
"247 Central Ave, San Francisco, CA 94117",37.7719917297363,-122.443977355957
"249 Central Ave, San Francisco, CA 94117",37.7719917297363,-122.443977355957
"251 Central Ave, San Francisco, CA 94117",37.7719917297363,-122.443977355957
"253 Central Ave, San Francisco, CA 94117",37.7719917297363,-122.443977355957
"255 Central Ave, San Francisco, CA 94117",37.7719917297363,-122.443977355957
"1012 Masonic Ave, San Francisco, CA 94117",37.7717781066894,-122.445686340332
"1458 Page St, San Francisco, CA 94117",37.7712440490723,-122.444747924805
"1000 Masonic Ave, San Francisco, CA 94117",37.7719116210938,-122.445709228516
"1438 Page St, San Francisco, CA 94117",37.7712745666504,-122.444488525391
"259 Central Ave, San Francisco, CA 94117",37.7721366882324,-122.44401550293
"1015 Masonic Ave, San Francisco, CA 94117",37.771858215332,-122.445701599121
"445 Ashbury St, San Francisco, CA 94117",37.7713317871094,-122.447204589844
"1732 Page St, San Francisco, CA 94117",37.7706413269043,-122.449394226074
"1742 Page St, San Francisco, CA 94117",37.7706266194582,-122.449494749308
"1726 Page St, San Francisco, CA 94117",37.7706527709961,-122.449310302734
"1815 Oak St, San Francisco, CA 94117",37.7716064453125,-122.449462890625
"400 Cole St, San Francisco, CA 94117",37.7712059020996,-122.450569152832
"1821 Oak St, San Francisco, CA 94117",37.7715950012207,-122.449546813965
"1865 Oak St, San Francisco, CA 94117",37.7715301513672,-122.450035095215
"1746 Page St, San Francisco, CA 94117",37.7706184387207,-122.449562072754
"424 Cole St, San Francisco, CA 94117",37.7710304260254,-122.450538635254
"401 Cole St, San Francisco, CA 94117",37.7712326049805,-122.450576782227
"1862 Page St, San Francisco, CA 94117",37.7703819274902,-122.451469421387
"445 Cole St, San Francisco, CA 94117",37.7709350585938,-122.45051574707
"1951 Oak St, San Francisco, CA 94117",37.7713432312012,-122.451446533203
"1995 Oak St, San Francisco, CA 94117",37.7712636440992,-122.451999261975
"1832 Page St, San Francisco, CA 94117",37.7704315185547,-122.451065063477
"1868 Page St, San Francisco, CA 94117",37.7703704833984,-122.451553344727
"1880 Page St, San Francisco, CA 94117",37.7703475952148,-122.451736450195
"455 Cole St, San Francisco, CA 94117",37.770945802331,-122.450518012047
"1959 Oak St, San Francisco, CA 94117",37.7713317871094,-122.451530456543
"410 Shrader St, San Francisco, CA 94117",37.7708129882812,-122.452140808105
"600 Stanyan St, San Francisco, CA 94117",37.7707901000977,-122.453842163086
"1910 Page St, San Francisco, CA 94117",37.7702713012695,-122.452362060547
"1900 Page St, San Francisco, CA 94117",37.7702886611223,-122.452221885324
"2065 Oak St, San Francisco, CA 94117",37.7710800170898,-122.453323364258
"2027 Oak St, San Francisco, CA 94117",37.7711448669434,-122.452857971191
"2041 Oak St, San Francisco, CA 94117",37.7711334228516,-122.452941894531
"1965 Page St, San Francisco, CA 94117",37.7701759338379,-122.453109741211
"1937 Page St, San Francisco, CA 94117",37.7702255249023,-122.452713012695
"1943 Page St, San Francisco, CA 94117",37.7702178955078,-122.452796936035
"1871 Page St, San Francisco, CA 94117",37.7703742980957,-122.451507568359
"1881 Page St, San Francisco, CA 94117",37.7703475952148,-122.45174407959
"1692 Haight St, San Francisco, CA 94117",37.7695960998535,-122.450057983398
"532 Cole St, San Francisco, CA 94117",37.7699890136719,-122.450309753418
"540 Cole St, San Francisco, CA 94117",37.7699203491211,-122.450294494629
"1600 Haight St, San Francisco, CA 94117",37.7697525024414,-122.448890686035
"520 Clayton St, San Francisco, CA 94117",37.7703514099121,-122.448677062988
"535 Ashbury St, San Francisco, CA 94117",37.7703819274902,-122.446990966797
"1645 Page St, San Francisco, CA 94117",37.7708206176758,-122.44792175293
"1591 Page St, San Francisco, CA 94117",37.7709579467773,-122.446838378906
"1462 Haight St, San Francisco, CA 94117",37.7700653076172,-122.446449279785
"1135 Masonic Ave, San Francisco, CA 94117",37.7706718444824,-122.445442199707
"524 Ashbury St, San Francisco, CA 94117",37.7705154418945,-122.447021484375
"1157 Masonic Ave, San Francisco, CA 94117",37.7706360071898,-122.445439249277
"508 Ashbury St, San Francisco, CA 94117",37.7707251906395,-122.447068020701
"151 Central Ave, Alameda, CA 94501",37.7744789123535,-122.290946960449
"1300 Haight St, San Francisco, CA 94117",37.7703895568848,-122.443939208984
"1366 Haight St, San Francisco, CA 94117",37.7702865600586,-122.444747924805
"1429 Page St, San Francisco, CA 94117",37.7713012695312,-122.444297790527
"1421 Page St, Alameda, CA 94501",37.7720947265625,-122.275039672852
"131 Central Ave, Alameda, CA 94501",37.7753295898438,-122.291069030762
"37 Lyon St, San Francisco, CA 94117",37.7710215747356,-122.442083135247
"1325 Page St, San Francisco, CA 94117",37.7715148925781,-122.442680358887
"1296 Haight St, San Francisco, CA 94117",37.7704582214355,-122.443344116211
"156 Central Ave, San Francisco, CA 94117",37.7710838317871,-122.443778991699
"1337 Page St, San Francisco, CA 94117",37.7714920043945,-122.442855834961
"1315 Page St, San Francisco, CA 94117",37.7715377807617,-122.442520141602
"1363 Page St, San Francisco, CA 94117",37.7714462280273,-122.443199157715
"1333 Page St, San Francisco, CA 94117",37.7715034484863,-122.442771911621
"1230 Haight St, San Francisco, CA 94117",37.7705574035645,-122.44261932373
"1200 Haight St, San Francisco, CA 94117",37.7706184387207,-122.442176818848
"1132 Haight St, San Francisco, CA 94117",37.7707595825195,-122.441062927246
"1190 Haight St, San Francisco, CA 94117",37.7706718444824,-122.441772460938
"1103 Page St, San Francisco, CA 94117",37.7719306945801,-122.439414978027
"1051 Page St, San Francisco, CA 94117",37.7720947265625,-122.438148498535
"926 Haight St, San Francisco, CA 94117",37.7711944580078,-122.437629699707
"285 Divisadero St, San Francisco, CA 94117",37.7719421386719,-122.43717956543
"250 Divisadero St, San Francisco, CA 94117",37.7714051306248,-122.437067404389
"955 Page St, San Francisco, CA 94117",37.7723063528538,-122.436471283436
"909 Page St, San Francisco, CA 94117",37.7723841369152,-122.435858398676
"866 Haight St, San Francisco, CA 94117",37.7713394165039,-122.436492919922
"270 Divisadero St, San Francisco, CA 94117",37.7716840803623,-122.437123730779
"925 Page St, San Francisco, CA 94117",37.7723541259766,-122.436073303223
"941 Page St, San Francisco, CA 94117",37.772331237793,-122.436264038086
"860 Haight St, San Francisco, CA 94117",37.7713508605957,-122.436408996582
"876 Haight St, San Francisco, CA 94117",37.7713279724121,-122.436561584473
"801 Haight St, San Francisco, CA 94117",37.7714614868164,-122.435516357422
"242 Divisadero St, San Francisco, CA 94117",37.7710571289062,-122.436996459961
"849 Haight St, San Francisco, CA 94117",37.7713769674301,-122.43620172143
"959 Haight St, San Francisco, CA 94117",37.7711448669434,-122.437995910645
"860 Waller St, San Francisco, CA 94117",37.770191192627,-122.437873840332
"909 Haight St, San Francisco, CA 94117",37.7712364196777,-122.437294006348
"967 Haight St, San Francisco, CA 94117",37.7711296081543,-122.438125610352
"987 Haight St, San Francisco, CA 94117",37.7710933238268,-122.438385039568
"973 Haight St, San Francisco, CA 94117",37.7711143493652,-122.438232421875
"842 Waller St, San Francisco, CA 94117",37.7702255249023,-122.437644958496
"11 Broderick St, San Francisco, CA 94117",37.7703852206469,-122.438565418124
"65 Buena Vista Ave E, San Francisco, CA 94117",37.7702560424805,-122.439376831055
"1007 Haight St, San Francisco, CA 94117",37.7710227966309,-122.438949584961
"60 Central Ave, San Francisco, CA 94117",37.7697622776031,-122.443511411548
"909 Buena Vista Ave W, San Francisco, CA 94117",37.7698097229004,-122.443061828613
"61 Central Ave, San Francisco, CA 94117",37.7697622776031,-122.443511411548
"1270 Waller St, San Francisco, CA 94117",37.769344329834,-122.444618225098
"1427 Haight St, San Francisco, CA 94117",37.770133972168,-122.445930480957
"1457 Haight St, San Francisco, CA 94117",37.7700805664062,-122.446327209473
"1485 Haight St, San Francisco, CA 94117",37.770041897893,-122.446612045169
"1221 Masonic Ave, San Francisco, CA 94117",37.7699317932129,-122.445281982422
"1227 Masonic Ave, San Francisco, CA 94117",37.7698364257813,-122.445259094238
"1501 Haight St, San Francisco, CA 94117",37.7699737548828,-122.447143554688
"1426 Waller St, San Francisco, CA 94117",37.7689933776855,-122.447265625
"625 Ashbury St, San Francisco, CA 94117",37.7696151733399,-122.446838378906
"1436 Waller St, San Francisco, CA 94117",37.7689666748047,-122.447463989258
"1480 Waller St, San Francisco, CA 94117",37.7689056396484,-122.447929382324
"662 Clayton St, San Francisco, CA 94117",37.7689971923828,-122.448417663574
"635 Ashbury St, San Francisco, CA 94117",37.7695007324219,-122.446815490723
"1633 Haight St, San Francisco, CA 94117",37.7696800231934,-122.449394226074
"657 Clayton St, San Francisco, CA 94117",37.7690124511719,-122.448417663574
"601 Clayton St, San Francisco, CA 94117",37.7696266174316,-122.448547363281
"635 Clayton St, San Francisco, CA 94117",37.769287109375,-122.44847869873
"38 Belvedere St, San Francisco, CA 94117",37.7690887451172,-122.44953918457
"42 Belvedere St, San Francisco, CA 94117",37.7692345529795,-122.449572533369
"35 Belvedere St, San Francisco, CA 94117",37.769157409668,-122.449554443359
"1685 Haight St, San Francisco, CA 94117",37.7695541381836,-122.450416564941
"614 Cole St, San Francisco, CA 94117",37.7692821621895,-122.450682967901
"642 Cole St, San Francisco, CA 94117",37.7688980102539,-122.45059967041
"1667 Haight St, San Francisco, CA 94117",37.7695960998535,-122.450073242188
"1677 Haight St, San Francisco, CA 94117",37.7695808410645,-122.450210571289
"624 Shrader St, San Francisco, CA 94117",37.7690709382296,-122.451796084642
"1795 Haight St, San Francisco, CA 94117",37.7693954855204,-122.451655939221
"1701 Haight St, San Francisco, CA 94117",37.7694816589355,-122.450950622559
"675 Cole St, San Francisco, CA 94117",37.7687683105469,-122.450576782227
"625 Cole St, San Francisco, CA 94117",37.7691497802734,-122.450653076172
"625 Shrader St, San Francisco, CA 94117",37.7690709382296,-122.451796084642
"772 Stanyan St, San Francisco, CA 94117",37.7677116394043,-122.453239440918
"1709 Waller St, San Francisco, CA 94117",37.7683906555176,-122.451965332031
"110 Beulah St, San Francisco, CA 94117",37.7674777060747,-122.451786696911
"1657 Waller St, San Francisco, CA 94117",37.7684555053711,-122.451484680176
"358 Frederick St, San Francisco, CA 94117",37.7668418884277,-122.449356079102
"191 Belvedere St, San Francisco, CA 94117",37.7671089172363,-122.44913482666
"764 Cole St, San Francisco, CA 94117",37.7672000974417,-122.450249791145
"728 Cole St, San Francisco, CA 94117",37.7678056061268,-122.450377866626
"793 Clayton St, San Francisco, CA 94117",37.7672416716814,-122.448066473007
"318 Frederick St, San Francisco, CA 94117",37.7669525146484,-122.448516845703
"1517 Waller St, San Francisco, CA 94117",37.7687950134277,-122.448860168457
"709 Clayton St, San Francisco, CA 94117",37.7685737609863,-122.448333740234
"1401 Waller St, San Francisco, CA 94117",37.76904296875,-122.446907043457
"1485 Waller St, San Francisco, CA 94117",37.7688903808594,-122.44807434082
"710 Clayton St, San Francisco, CA 94117",37.7685317993164,-122.44832611084
"268 Frederick St, San Francisco, CA 94117",37.7670631408691,-122.447593688965
"795 Ashbury St, San Francisco, CA 94117",37.7673683166504,-122.446403503418
"721 Ashbury St, San Francisco, CA 94117",37.7686195373535,-122.446640014648
"1369 Waller St, San Francisco, CA 94117",37.7691383361816,-122.446128845215
"102 Frederick St, San Francisco, CA 94117",37.767391204834,-122.445037841797
"700 Ashbury St, San Francisco, CA 94117",37.7690353989601,-122.446714639664
"720 Ashbury St, San Francisco, CA 94117",37.7683029174805,-122.446578979492
"1317 Masonic Ave, San Francisco, CA 94117",37.7688407897949,-122.445030212402
"110 Frederick St, San Francisco, CA 94117",37.7673606872559,-122.445297241211
"1395 Masonic Ave, San Francisco, CA 94117",37.767650604248,-122.444778442383
"136 Frederick St, San Francisco, CA 94117",37.7673000097275,-122.445787265897
"1275 Waller St, San Francisco, CA 94117",37.7693214416504,-122.444793701172
"1235 Waller St, San Francisco, CA 94117",37.7694091796875,-122.444091796875
"123 Buena Vista Ave E, San Francisco, CA 94117",37.7697703242302,-122.438959702849
"855 Waller St, San Francisco, CA 94117",37.7701733261347,-122.437970638275
"863 Waller St, San Francisco, CA 94117",37.7701416015625,-122.438179016113
"135 Buena Vista Ave E, San Francisco, CA 94117",37.7695007324219,-122.438720703125
"35 Alpine Terrace, San Francisco, CA 94117",37.7698554843664,-122.437727898359
"727 Waller St, San Francisco, CA 94117",37.7704911679029,-122.435713559389
"140 Divisadero St, San Francisco, CA 94117",37.7695617675781,-122.436721801758
"751 Waller St, San Francisco, CA 94117",37.770450592041,-122.436042785645
"775 Cole St, San Francisco, CA 94117",37.767162322998,-122.450241088867
"773 Cole St, San Francisco, CA 94117",37.7672271728516,-122.450256347656
"795 Cole St, San Francisco, CA 94117",37.7669211477041,-122.450190782547
"848 Stanyan St, San Francisco, CA 94117",37.7669151127338,-122.453069463372
"818 Stanyan St, San Francisco, CA 94117",37.7670646458864,-122.45310164988
"806 Stanyan St, San Francisco, CA 94117",37.7671249955893,-122.453114390373
"470 Frederick St, San Francisco, CA 94117",37.7664794921875,-122.452095031738
"823 Shrader St, San Francisco, CA 94117",37.767147064209,-122.451400756836
"830 Stanyan St, San Francisco, CA 94117",37.7668113708496,-122.453048706055
"510 Frederick St, San Francisco, CA 94117",37.7663154602051,-122.453392028809
"631 Frederick St, San Francisco, CA 94117",37.7661017328501,-122.455059662461
"344 Carl St, San Francisco, CA 94117",37.7651176452637,-122.455284118652
"619 Frederick St, San Francisco, CA 94117",37.7661158144474,-122.454951703548
"294 Carl St, San Francisco, CA 94117",37.765251159668,-122.454208374023
"901 Stanyan St, San Francisco, CA 94117",37.7661590576172,-122.452911376953
"268 Carl St, San Francisco, CA 94117",37.7652854919434,-122.453903198242
"545 Frederick St, San Francisco, CA 94117",37.766273394227,-122.453705146909
"943 Stanyan St, San Francisco, CA 94117",37.7658004760742,-122.452835083008
"260 Carl St, San Francisco, CA 94117",37.765308380127,-122.453735351563
"906 Stanyan St, San Francisco, CA 94117",37.7661476135254,-122.452911376953
"144 Carl St, San Francisco, CA 94117",37.7656383812428,-122.451080605388
"126 Carl St, San Francisco, CA 94117",37.7656707763672,-122.450820922852
"198 Carl St, San Francisco, CA 94117",37.7654425799847,-122.452579289675
"182 Carl St, San Francisco, CA 94117",37.765495300293,-122.452186584473
"491 Frederick St, San Francisco, CA 94117",37.7664182335138,-122.452576607466
"152 Carl St, San Francisco, CA 94117",37.7655982971191,-122.451385498047
"833 Cole St, San Francisco, CA 94117",37.7662773132324,-122.450065612793
"84 Carl St, San Francisco, CA 94117",37.7658066898584,-122.449761629105
"303 Frederick St, San Francisco, CA 94117",37.7669855207205,-122.44822204113
"10 Carl St, San Francisco, CA 94117",37.7660179138184,-122.448158338666
"170 Downey St, San Francisco, CA 94117",37.7658309936523,-122.446929931641
"867 Ashbury St, San Francisco, CA 94117",37.7661734819412,-122.446168139577
"154 Downey St, San Francisco, CA 94117",37.7661094665527,-122.446983337402
"1038 Clayton St, San Francisco, CA 94117",37.7634651213884,-122.447161898017
"128 Downey St, San Francisco, CA 94117",37.7665282040834,-122.447066009045
"225 Downey St, San Francisco, CA 94117",37.7649959921837,-122.446766942739
"825 Ashbury St, San Francisco, CA 94117",37.7667617797852,-122.446281433105
"138 Downey St, San Francisco, CA 94117",37.7663686126471,-122.447035163641
"833 Ashbury St, San Francisco, CA 94117",37.7665786743164,-122.446243286133
"822 Clayton St, San Francisco, CA 94117",37.7663149684668,-122.447887435555
"905 Ashbury St, San Francisco, CA 94117",37.7655410766602,-122.446044921875
